service_id,date,exception_type
UK090-86-1450122025-EDI#GAS,20251211,2
UK090-86-1450122025-EDI#GAS,20251212,2
UK090-86-1450122025-EDI#GAS,20251218,2
UK090-86-1450122025-EDI#GAS,20251219,2
UK090-87-1405082025-GAS#EDI,20250804,2
UK090-87-1405082025-GAS#EDI,20250811,2
UK090-87-1405082025-GAS#EDI,20250818,2
UK090-87-1505122025-GAS#EDI,20251211,2
UK090-87-1505122025-GAS#EDI,20251212,2
UK090-87-1505122025-GAS#EDI,20251218,2
UK090-87-1505122025-GAS#EDI,20251219,2
UK090-88-1350082025-EDI#GAS,20250825,2
UK090-89-1405082025-GAS#EDI,20250825,2
UK090-90-1420082025-EDI#GAS,20250804,2
UK090-90-1420082025-EDI#GAS,20250811,2
UK090-90-1420082025-EDI#GAS,20250818,2
UK090-90-1520122025-EDI#GAS,20251211,2
UK090-90-1520122025-EDI#GAS,20251212,2
UK090-90-1520122025-EDI#GAS,20251218,2
UK090-90-1520122025-EDI#GAS,20251219,2
UK090-9-0455082025-LVDP#EBSA,20250825,2
UK090-91-1435082025-GAS#EBSA,20250804,2
UK090-91-1435082025-GAS#EBSA,20250811,2
UK090-91-1435082025-GAS#EBSA,20250818,2
UK090-91-1535122025-GAS#EBSA,20251211,2
UK090-91-1535122025-GAS#EBSA,20251212,2
UK090-91-1535122025-GAS#EBSA,20251218,2
UK090-91-1535122025-GAS#EBSA,20251219,2
UK090-92-1420082025-EDI#GAS,20250825,2
UK090-93-1435082025-GAS#EBSA,20250825,2
UK090-94-1445082025-EDI#GAS,20250804,2
UK090-94-1445082025-EDI#GAS,20250811,2
UK090-94-1445082025-EDI#GAS,20250818,2
UK090-94-1545122025-EDI#GAS,20251211,2
UK090-94-1545122025-EDI#GAS,20251212,2
UK090-94-1545122025-EDI#GAS,20251218,2
UK090-94-1545122025-EDI#GAS,20251219,2
UK090-95-1505082025-GAS#EBSA,20250804,2
UK090-95-1505082025-GAS#EBSA,20250811,2
UK090-95-1505082025-GAS#EBSA,20250818,2
UK090-95-1605122025-GAS#EBSA,20251211,2
UK090-95-1605122025-GAS#EBSA,20251212,2
UK090-95-1605122025-GAS#EBSA,20251218,2
UK090-95-1605122025-GAS#EBSA,20251219,2
UK090-96-1445082025-EDI#GAS,20250825,2
UK090-97-1505082025-GAS#EBSA,20250825,2
UK090-98-1515082025-EDI#GAS,20250804,2
UK090-98-1515082025-EDI#GAS,20250811,2
UK090-98-1515082025-EDI#GAS,20250818,2
UK090-98-1615122025-EDI#GAS,20251211,2
UK090-98-1615122025-EDI#GAS,20251212,2
UK090-98-1615122025-EDI#GAS,20251218,2
UK090-98-1615122025-EDI#GAS,20251219,2
UK090-99-1535082025-GAS#EBSA,20250804,2
UK090-99-1535082025-GAS#EBSA,20250811,2
UK090-99-1535082025-GAS#EBSA,20250818,2
UK090-99-1635122025-GAS#EBSA,20251211,2
UK090-99-1635122025-GAS#EBSA,20251212,2
UK090-99-1635122025-GAS#EBSA,20251218,2
UK090-99-1635122025-GAS#EBSA,20251219,2
UK093-1-0720122025-INVE#GAS,20251225,2
UK093-12-1255122025-GAS#INVE,20251225,2
UK093-2-0655122025-GAS#INVE,20251225,2
UK093-5-1045122025-INVE#GAS,20251225,2
UK093-6-1055122025-GAS#INVE,20251225,2
UK093-7-1250122025-INVE#GAS,20251225,2
UK093-8-1655122025-GAS#INVE,20251225,2
UK093-9-1650122025-INVE#GAS,20251225,2
UK900-11-0030112025-DBY#LGWS,20251104,2
UK900-11-0030112025-DBY#LGWS,20251105,2
UK900-11-0030112025-DBY#LGWS,20251106,2
UK900-11-0030112025-DBY#LGWS,20251109,2
UK900-11-0030112025-DBY#LGWS,20251113,2
UK900-11-0030112025-DBY#LGWS,20251114,2
UK900-11-0030112025-DBY#LGWS,20251115,2
UK900-11-0030112025-DBY#LGWS,20251122,2
UK900-11-0030112025-DBY#LGWS,20251123,2
UK900-11-0030112025-DBY#LGWS,20251125,2
UK900-11-0030112025-DBY#LGWS,20251127,2
UK900-11-0030112025-DBY#LGWS,20251128,2
UK900-11-0030112025-DBY#LGWS,20251129,2
UK900-11-0030122025-DBY#LGWS,20251202,2
UK900-11-0030122025-DBY#LGWS,20251203,2
UK900-11-0030122025-DBY#LGWS,20251204,2
UK900-11-0030122025-DBY#LGWS,20251208,2
UK900-11-2330082025-DBY#LGWS,20250807,2
UK900-11-2330082025-DBY#LGWS,20250808,2
UK900-11-2330082025-DBY#LGWS,20250815,2
UK900-11-2330082025-DBY#LGWS,20250816,2
UK900-11-2330082025-DBY#LGWS,20250817,2
UK900-11-2330082025-DBY#LGWS,20250818,2
UK900-11-2330082025-DBY#LGWS,20250821,2
UK900-11-2330082025-DBY#LGWS,20250822,2
UK900-11-2330082025-DBY#LGWS,20250823,2
UK900-11-2330082025-DBY#LGWS,20250824,2
UK900-11-2330082025-DBY#LGWS,20250825,2
UK900-11-2330082025-DBY#LGWS,20250828,2
UK900-11-2330092025-DBY#LGWS,20250906,2
UK900-11-2330092025-DBY#LGWS,20250911,2
UK900-11-2330092025-DBY#LGWS,20250913,2
UK900-11-2330092025-DBY#LGWS,20250914,2
UK900-11-2330092025-DBY#LGWS,20250918,2
UK900-11-2330092025-DBY#LGWS,20250920,2
UK900-11-2330092025-DBY#LGWS,20250923,2
UK900-11-2330092025-DBY#LGWS,20250925,2
UK900-14-2020082025-LGWS#DBY,20250808,2
UK900-14-2020082025-LGWS#DBY,20250815,2
UK900-14-2020082025-LGWS#DBY,20250817,2
UK900-14-2020082025-LGWS#DBY,20250819,2
UK900-14-2020082025-LGWS#DBY,20250822,2
UK900-14-2020082025-LGWS#DBY,20250824,2
UK900-14-2020082025-LGWS#DBY,20250826,2
UK900-14-2020092025-LGWS#DBY,20250903,2
UK900-14-2020092025-LGWS#DBY,20250908,2
UK900-14-2020092025-LGWS#DBY,20250910,2
UK900-14-2020092025-LGWS#DBY,20250914,2
UK900-14-2020092025-LGWS#DBY,20250915,2
UK900-14-2020092025-LGWS#DBY,20250916,2
UK900-14-2020092025-LGWS#DBY,20250921,2
UK900-14-2020092025-LGWS#DBY,20250923,2
UK900-14-2020102025-LGWS#DBY,20251010,2
UK900-14-2020102025-LGWS#DBY,20251013,2
UK900-14-2120112025-LGWS#DBY,20251106,2
UK900-14-2120112025-LGWS#DBY,20251109,2
UK900-14-2120112025-LGWS#DBY,20251110,2
UK900-14-2120112025-LGWS#DBY,20251111,2
UK900-14-2120112025-LGWS#DBY,20251112,2
UK900-14-2120112025-LGWS#DBY,20251116,2
UK900-14-2120112025-LGWS#DBY,20251117,2
UK900-14-2120112025-LGWS#DBY,20251119,2
UK900-14-2120112025-LGWS#DBY,20251120,2
UK900-14-2120112025-LGWS#DBY,20251122,2
UK900-14-2120112025-LGWS#DBY,20251126,2
UK900-14-2120112025-LGWS#DBY,20251127,2
UK900-14-2120122025-LGWS#DBY,20251203,2
UK900-14-2120122025-LGWS#DBY,20251207,2
UK900-14-2120122025-LGWS#DBY,20251208,2
UK900-14-2120122025-LGWS#DBY,20251213,2
UK900-15-0345082025-DBY#LGWS,20250806,2
UK900-15-0345082025-DBY#LGWS,20250807,2
UK900-15-0345082025-DBY#LGWS,20250808,2
UK900-15-0345082025-DBY#LGWS,20250811,2
UK900-15-0345082025-DBY#LGWS,20250818,2
UK900-15-0345082025-DBY#LGWS,20250819,2
UK900-15-0345082025-DBY#LGWS,20250820,2
UK900-15-0345082025-DBY#LGWS,20250821,2
UK900-15-0345082025-DBY#LGWS,20250822,2
UK900-15-0345082025-DBY#LGWS,20250827,2
UK900-15-0345092025-DBY#LGWS,20250903,2
UK900-15-0345092025-DBY#LGWS,20250904,2
UK900-15-0345092025-DBY#LGWS,20250908,2
UK900-15-0345092025-DBY#LGWS,20250910,2
UK900-15-0345092025-DBY#LGWS,20250912,2
UK900-15-0345092025-DBY#LGWS,20250914,2
UK900-15-0345092025-DBY#LGWS,20250915,2
UK900-15-0345092025-DBY#LGWS,20250916,2
UK900-15-0345092025-DBY#LGWS,20250917,2
UK900-15-0345092025-DBY#LGWS,20250919,2
UK900-15-0345092025-DBY#LGWS,20250922,2
UK900-15-0345102025-DBY#LGWS,20251008,2
UK900-15-0345102025-DBY#LGWS,20251010,2
UK900-15-0345102025-DBY#LGWS,20251013,2
UK900-15-0345102025-DBY#LGWS,20251014,2
UK900-15-0445112025-DBY#LGWS,20251104,2
UK900-15-0445112025-DBY#LGWS,20251107,2
UK900-15-0445112025-DBY#LGWS,20251108,2
UK900-15-0445112025-DBY#LGWS,20251111,2
UK900-15-0445112025-DBY#LGWS,20251112,2
UK900-15-0445112025-DBY#LGWS,20251113,2
UK900-15-0445112025-DBY#LGWS,20251114,2
UK900-15-0445112025-DBY#LGWS,20251115,2
UK900-15-0445112025-DBY#LGWS,20251116,2
UK900-15-0445112025-DBY#LGWS,20251118,2
UK900-15-0445112025-DBY#LGWS,20251119,2
UK900-15-0445112025-DBY#LGWS,20251120,2
UK900-15-0445112025-DBY#LGWS,20251122,2
UK900-15-0445112025-DBY#LGWS,20251123,2
UK900-15-0445112025-DBY#LGWS,20251126,2
UK900-15-0445112025-DBY#LGWS,20251127,2
UK900-15-0445112025-DBY#LGWS,20251128,2
UK900-16-1130092025-LGWS#LEC,20250910,2
UK900-16-1230112025-LGWS#LEC,20251108,2
UK900-16-1230112025-LGWS#LEC,20251109,2
UK900-16-1230112025-LGWS#LEC,20251114,2
UK900-16-1230112025-LGWS#LEC,20251115,2
UK900-16-1230112025-LGWS#LEC,20251116,2
UK900-16-1230112025-LGWS#LEC,20251120,2
UK900-16-1230112025-LGWS#LEC,20251121,2
UK900-16-1230112025-LGWS#LEC,20251123,2
UK900-16-1230112025-LGWS#LEC,20251128,2
UK900-16-1230112025-LGWS#LEC,20251129,2
UK900-16-1230122025-LGWS#LEC,20251209,2
UK900-16-1230122025-LGWS#LEC,20251212,2
UK900-17-1100112025-LEC#LGWS,20251109,2
UK900-17-1100112025-LEC#LGWS,20251111,2
UK900-17-1100112025-LEC#LGWS,20251116,2
UK900-17-1100112025-LEC#LGWS,20251118,2
UK900-18-1600082025-LGWS#DBY,20250806,2
UK900-18-1600082025-LGWS#DBY,20250807,2
UK900-18-1600082025-LGWS#DBY,20250812,2
UK900-18-1600082025-LGWS#DBY,20250813,2
UK900-18-1600082025-LGWS#DBY,20250821,2
UK900-18-1600082025-LGWS#DBY,20250824,2
UK900-18-1600082025-LGWS#DBY,20250825,2
UK900-18-1600082025-LGWS#DBY,20250827,2
UK900-18-1600082025-LGWS#DBY,20250828,2
UK900-18-1600092025-LGWS#DBY,20250908,2
UK900-18-1600092025-LGWS#DBY,20250912,2
UK900-18-1600092025-LGWS#DBY,20250915,2
UK900-18-1600092025-LGWS#DBY,20250918,2
UK900-18-1600092025-LGWS#DBY,20250919,2
UK900-18-1600092025-LGWS#DBY,20250923,2
UK900-18-1600092025-LGWS#DBY,20250924,2
UK900-18-1600092025-LGWS#DBY,20250925,2
UK900-18-1700112025-LGWS#DBY,20251110,2
UK900-18-1700112025-LGWS#DBY,20251113,2
UK900-18-1700112025-LGWS#DBY,20251117,2
UK900-18-1700112025-LGWS#DBY,20251120,2
UK900-18-1700112025-LGWS#DBY,20251122,2
UK900-18-1700112025-LGWS#DBY,20251123,2
UK900-18-1700112025-LGWS#DBY,20251129,2
UK900-18-1700122025-LGWS#DBY,20251204,2
UK900-18-1700122025-LGWS#DBY,20251208,2
UK900-18-1700122025-LGWS#DBY,20251209,2
UK900-18-1700122025-LGWS#DBY,20251210,2
UK900-18-1700122025-LGWS#DBY,20251211,2
UK900-18-1700122025-LGWS#DBY,20251212,2
UK900-18-1700122025-LGWS#DBY,20251216,2
UK910-12-1735122025-BRS#SWS,20251206,2
UK910-12-1735122025-BRS#SWS,20251213,2
UK910-15-2225122025-SWS#BRS,20251207,2
UK910-15-2225122025-SWS#BRS,20251208,2
UK910-15-2225122025-SWS#BRS,20251209,2
UK910-15-2225122025-SWS#BRS,20251210,2
UK910-15-2225122025-SWS#BRS,20251211,2
UK910-15-2225122025-SWS#BRS,20251212,2
UK910-15-2225122025-SWS#BRS,20251214,2
UK910-2-0245122025-BRS#SWS,20251208,2
UK910-2-0245122025-BRS#SWS,20251209,2
UK910-2-0245122025-BRS#SWS,20251210,2
UK910-2-0245122025-BRS#SWS,20251211,2
UK910-2-0245122025-BRS#SWS,20251212,2
UK910-2-0245122025-BRS#SWS,20251213,2
UK910-3-0355122025-SWS#BRS,20251202,2
UK910-3-0355122025-SWS#BRS,20251203,2
UK910-3-0355122025-SWS#BRS,20251204,2
UK910-3-0355122025-SWS#BRS,20251205,2
UK910-3-0355122025-SWS#BRS,20251209,2
UK910-3-0355122025-SWS#BRS,20251210,2
UK910-3-0355122025-SWS#BRS,20251211,2
UK910-3-0355122025-SWS#BRS,20251212,2
UK910-5-0710012026-SWS#BRS,20260108,2
UK910-5-0710122025-SWS#BRS,20251204,2
UK910-5-0710122025-SWS#BRS,20251211,2
UK910-6-0845122025-BRS#SWS,20251202,2
UK910-6-0845122025-BRS#SWS,20251203,2
UK910-6-0845122025-BRS#SWS,20251204,2
UK910-6-0845122025-BRS#SWS,20251205,2
UK910-6-0845122025-BRS#SWS,20251209,2
UK910-6-0845122025-BRS#SWS,20251210,2
UK910-6-0845122025-BRS#SWS,20251211,2
UK910-6-0845122025-BRS#SWS,20251212,2
UK910-8-1130012026-BRS#SWS,20260108,2
UK910-8-1130122025-BRS#SWS,20251204,2
UK910-8-1130122025-BRS#SWS,20251211,2
UK910-9-1340122025-SWS#BRS,20251206,2
UK910-9-1340122025-SWS#BRS,20251213,2
